url,titol,descripcio,preu_eur,ubicacio,superficie_construida_m2,superficie_util_m2,habitacions,banys,planta,antiguitat_anys,referencia,moblat,armaris_empotrats,calefaccio,cuina_equipada,ascensor,terrassa,data_extraccio
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59262956329_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.600 €/mes,"ático excepcional en alquiler en barcelona ¡descubra su nuevo hogar con vistas y luz inigualables! ponemos a su disposición este magnífico ático de 79 m² construidos (68 m² útiles), completamente amueblado y equipado, ubicado en una 4ª planta exterior con ascensor en el carrer rubens, una z...",1600,9 0/,,No indicada,2,1,,,162283,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59196551782_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 6.100 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en la avenida diagonal, junto a sagrada familia, en el distrito del eixample. Es uno de los mejores lugares para vivir en la ciudad, residencial, tranquilo, céntrico, con calles iluminadas, llenas de vecinos y transeúntes que disfrutan pa...",6100,2 0/,240 m²,No indicada,3,3,,,62676,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59168478698_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.250 €/mes,"Oi realtor presenta en exclusiva piso en alquiler tipo loft, en el elegante y exclusivo passeig de gràcia de barcelona. Los detalles del piso en alquiler en barcelona esta espectacular y luminosa propiedad con superficie de 85 m2 está organizada en amplios espacios abiertos. Tiene una pequeña ...",2250,8 0/,85 m²,No indicada,1,1,,,61944,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59171433980_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.700 €/mes,"Hermoso apartamento turístico en plaza españa presentamos grandiosa oportunidad de vivir en uno de los espacios más emblemáticos de la capital catalana (la plaza españa), una de las zonas más transitadas, ya que en ella confluyen varias calles y arterias principales de la ciudad, se encuentra en...",2700,0 0/,89 m²,No indicada,4,1,,,65724,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59228109194_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.950 €/mes,"Elegancia temporal en el corazón de gràcia – piso en alquiler en finca señorial alquiler temporal | contrato máximo 11 meses (imprescindible justificante de estancia temporal) situado en el barrio de gràcia, uno de los más emblemáticos y deseados de barcelona, este piso de 129 m² destaca por su...",2950,4 0/,129 m²,No indicada,2,2,,,141545,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59212093749_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.000 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler en la calle industria, barrio el camp de l'arpa del clot, en el distrito sant martí, cerca del centro de barcelona. Es una zona residencial, tranquila, familiar, que ha mantenido algunos pasajes y estructuras urbanísticas propias del siglo x...",2000,9 0/,79 m²,No indicada,2,1,,,60143,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59187404227_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.900 €/mes,"Oi real estate presenta en exclusiva un ático de alto standing en alquiler, situado en finca del año 2009, en una de las zonas más céntricas de la ciudad de barcelona. Los detalles del ático en alquiler en barcelona se trata de un ático en alquiler en finca con ascensor distribuido en superfic...",3900,7 0/,138 m²,No indicada,3,4,,,58039,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59260312847_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.600 €/mes,"¡bienvenido a tu nuevo hogar! este encantador piso en alquiler se encuentra en una ubicación privilegiada con orientación suroeste, lo que garantiza una excelente iluminación natural durante todo el día. Con un estado casi nuevo y una antigüedad de menos de un año, este espacio está listo para qu...",2600,7 0/,117 m²,No indicada,2,2,,,113620,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59171328508_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.850 €/mes,"Pisazo nuevo a estrenar totalmente reformada en el barrio de gracia a pasos de la sagrada familia. Dispone de 3 habitaciones, amplio comedor, salón, cocina equipada, lavabo, cuarto limpieza. Muy centrico y bien comunicado, con ascensor. Piso se alquila totalmente amueblado. Tambien esta la opcio...",1850,8 0/,,No indicada,3,1,,,162261,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59261318774_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.750 €/mes,"Oi real estate presenta en exclusiva ático en alquiler en l'antiga esquerra de l'eixample, barcelona. Barrio emblemático de la ciudad condal donde puedes disfrutar del paseo, las compras y el ocio, una caminata por la peatonal enric granados define la zona a la perfección. La vida en l&#...",2750,4 0/,130 m²,No indicada,4,1,,,109251,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59259844401_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.700 €/mes,"Piso nuevo a estrenar totalmente reformada en el barrio de gracia a pasos de la sagrada familia. Dispone de 2 habitaciones, amplio comedor, salón, cocina equipada, lavabo, cuarto limpieza. Muy centrico y bien comunicado, con ascensor. Piso se alquila totalmente amueblado. Tambien esta la opcion ...",1700,1 0/,,No indicada,2,1,,,156638,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59261965500_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.350 €/mes,"Este acogedor y reformado piso de 40 m² se encuentra en una ubicación privilegiada, justo en carrer del carme, una calle vibrante llena de bares, restaurantes y supermercados, y a pocos pasos del famoso mercado de la boqueria y de la emblemática rambla. El alojamiento cuenta con una habitación l...",1350,0 0/,40 m²,No indicada,1,1,,,117341,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59266512575_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler en la avenida d'eduard maristany, situado en diagonal mar, en el distrito sant martí. Es una zona residencial, de clase media alta, amplias áreas verdes, parque, playa, grandes hoteles, con mucha actividad comercial en los modernos bares y re...",2500,5 0/,60 m²,No indicada,1,1,,,62618,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59253878400_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.000 €/mes,"Oi realtor presenta en exclusiva, precioso piso en alquiler en el born, barcelona. Los detalles del piso en alquiler en barcelona se trata de un piso en alquiler, de 70m2, distribuido en salón comedor, cocina tipo office. La zona de noche cuenta con una (1) habitacion doble, un altillo con sof...",2000,0 0/,70 m²,No indicada,1,1,,,55971,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59261001193_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.200 €/mes,"En el distrito de la teixonera nos encontramos éste precioso piso tipo chalet dividido en tres plantas. Disponemos de dos (2) habitaciones dobles y una (1) individual, cocina americana y dos (2) baños completos distribuidos de la siguiente manera: según entramos nos encontramos con un recibidor q...",2200,3 0/,185 m²,No indicada,3,2,,,65539,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59177519963_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.180 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en la calle sardenya, camp d'en grassot i gràcia nova, barrio integrado al distrito gracia. A solo siete minutos de la estación de metro joanic y a doce minutos de la estación de metro alfons x. Es una zona residencial, tranquila, mo...",2180,3 0/,75 m²,No indicada,3,2,,,62721,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59200273427_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.320 €/mes,Oi realtor presenta en exclusiva piso en alquiler en el eixample dreta. Una de las zonas más exclusivas de barcelona. Los edificios más arquetípicos se pueden encontrar dentro de esta zona. Se trata de un urbanismo muy peculiar creado por ildefons cerdà. El barrio está repleto de comercios que g...,2320,7 0/,140 m²,No indicada,4,2,,,62678,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59231209683_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.200 €/mes,"Descubre este luminoso piso de 75 m² con terraza privada de 20 m², ideal como vivienda temporal en la cálida barcelona. Situado en la carrer espronceda (poblenou), en una zona residencial tranquila y rodeada de áreas verdes, este piso ofrece un salón comedor elegante con cocina americana totalmen...",2200,3 0/,,No indicada,2,2,,,127569,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59206288326_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.625 €/mes,"El apartamento se compone de tres habitaciones dobles: una de ellas dispone de una cama doble; la segunda tiene dos camas individuales, una de ellas cama nido y el tercer dormitorio dispone de una cama individual. Luminosa sala de estar con sofá, chimenea y una mesa con 6 sillas. Cocina totalment...",1625,6 0/,,No indicada,3,2,,,107228,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59191366827_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.575 €/mes,"Acogedor y luminoso piso reformado en el putxet cómodo y acogedor en una ubicación tranquila y bien comunicada. Este encantador apartamento de 55 m² se encuentra en una de las zonas residenciales más agradables y tranquilas de barcelona, junto al parque del putxet. Recién reformado y pintado, con...",1575,7 0/,,No indicada,1,1,,,157868,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59206038955_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.800 €/mes,Características: - tipo de inmueble: piso - orientación: este - estado: muy bien - antigüedad: 20 a 30 años - ascensor: sí - amueblado: sí - consumo energía: c 1 kw h m² / año - emisiones: c 1 kg co₂ m² / año - aire acondicionado - armarios - calefacción - parquet - electrodomésticos - horno - l...,2800,5 0/,,No indicada,4,2,,,133517,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59206371288_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Renta hasta 11 meses moderno apartamento totalmente reformado con balcón en una ubicación privilegiada en poblenou, a 8 minutos a pie de la playa de marbella. Este impresionante apartamento, totalmente reformado, ofrece lo mejor de la vida contemporánea en uno de los barrios más codiciados de b...",2500,8 0/,,No indicada,2,2,,,142229,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59190990575_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.600 €/mes,"Alquiler de piso en el born barcelona en el corazón del céntrico e histórico barrio del born, encontramos este lujoso piso de diseño totalmente rehabilitado a estrenar. Se trata de un edificio histórico reformado . Consta de 71m2 con una terraza comunitaria 2 hab, 1 baño,dos balcones, amplio y ...",1600,5 0/,71 m²,No indicada,2,1,,,74179,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59209242218_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.650 €/mes,"ático en alquiler en eixample izquierdo barcelona ¡vive en el corazón de barcelona! presentamos este exclusivo ático en alquiler en eixample izquierdo, una de las zonas más prestigiosas de la ciudad. Este elegante y luminoso ático ha sido completamente reformado para ofrecer un espacio moderno y...",1650,8 0/,60 m²,No indicada,1,2,,,83871,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59188943837_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.780 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en la calle independencia, la sagrada familia, distrito del eixample. Es una de las mejores zonas para vivir, residencial, tranquila, sus calles estan muy iluminadas y se puede transitar con seguridad de día o de noche sin tener ningún pr...",2780,7 0/,160 m²,No indicada,5,2,,,62673,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59233762473_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.000 €/mes,"descripción este encantador apartamento reformado combina confort moderno con detalles arquitectónicos originales. Dispone de un espacioso salón-comedor con sofá amplio, smart tv y una mesa para 4–6 personas, ideal para disfrutar en compañía. Cuenta con tres balcones exteriores que llenan el esp...",3000,3 0/,,No indicada,2,2,,,141619,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59200585910_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.200 €/mes,"Piso dúplex en alquiler – sants, barcelona contrato de larga estancia preferible. Alquila este piso dúplex en muy buen estado, ubicado en una zona excelente de sants, a pasos de la línea l1 (hostafrancs), a 5 minutos de sants estació (renfe), y junto al parque de la espanya industrial. Disfrut...",2200,0 0/,,No indicada,3,2,,,160336,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59229959477_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.100 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en la calle cartagena, barrio la sagrada familia, en el extremo norte del distrito del eixample. A solo un minuto tenemos la estación de metro sant pau-dos de maig. Es una de las mejores zonas para vivir, residencial, tranquila, se puede ...",2100,7 0/,,No indicada,3,2,,,62701,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59213484179_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.199 €/mes,"Oi realtor presenta en exclusiva, precioso piso en alquiler en raval, barcelona. Los detalles del piso en alquiler en barcelona se trata de un piso en alquiler, de 81m2, distribuido en salón comedor, cocina independiente. La zona de noche cuenta con cuatro (04) habitaciones tres dobles y una i...",2199,9 0/,81 m²,No indicada,4,1,,,55966,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59259518698_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.700 €/mes,"Oi real estate presenta en exclusiva piso en alquiler situado en el gotic, barcelona. Situado en pleno gótico, en calle duc, este piso en alquiler tiene un gran acceso a restaurantes, locales de todo tipo, conexiones a la red metropolitana de transporte de barcelona, las ramblas, plaza catalunya...",2700,8 0/,123 m²,No indicada,4,2,,,03190,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59188039515_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.800 €/mes,"¡descubre este espectacular piso-ático prácticamente nuevo, construido en 2020, ubicado en una de las mejores calles de barcelona, el paseo sant joan, en el emblemático quadrat d'or de la ciudad! este encantador hogar combina la elegancia de una finca de principios del siglo xx con las comodi...",2800,5 0/,160 m²,No indicada,2,2,,,113084,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59193423676_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.550 €/mes,"Piso situado en edificio catalogado, en el antiguo hostal de sarrià de unos 64m2 de vivienda y un total de 20m2 de terrazas entre las dos terrazas que tiene el piso. Consta de tres plantas, todas con suelos de parquet, calefacción y aacc en el salón comedor y en la habitación principal. La planta...",1550,6 0/,,No indicada,2,2,,,154507,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59238685245_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.000 €/mes,"Alquiler de piso – la nova esquerra de l’eixample, barcelona precio: 2.000 €/mes superficie: 82 m² (80 m² útiles) habitaciones: 3 planta: 2ª exterior con ascensor tipo de alquiler: temporada descripción general ¡piso en alquiler con ascensor! esta acogedora vivienda de 80 m² útiles es perfect...",2000,5 0/,,No indicada,3,1,,,159961,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59188392822_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Oi realtor presenta en exclusiva, espectacular piso en alquiler en el centro de la preciosa ciudad de barcelona. Los detalles del piso en al alquiler en barcelona. Se trata de un piso de 175m2, distribuido en salón comedor con salidas a balcón, cocina equipada con horno pirolitico, inducción, ...",2500,2 0/,151 m²,No indicada,3,2,,,56154,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59167083534_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.300 €/mes,"Apartamento privado completo solo para ti! es un apartamento moderno y de estilo lujoso muy cómodo para garantizar una estancia estupenda cuando estás en barcelona. Cuenta con dos habitaciones (1 suite) y dos baños completos, ambos con corrientes de agua presurizada. Piso disponible para 1ro de d...",2300,4 0/,,No indicada,2,2,,,166485,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59217095449_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.500 €/mes,"Magnifico ático reformado en el privilegiado barrio de les tres torres a cuatro vientos, soleado con tres habitaciones, terraza y dos plazas de parking. El piso consta de tres habitaciones, una suite con un gran baño completo, vestidor y salida a un balcón exclusivo, otra doble y una individual p...",3500,9 0/,,No indicada,3,2,,,142843,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59263662297_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.350 €/mes,"Piso en alquiler en el centro de barcelona ¡tu hogar ideal en el corazón de la ciudad te está esperando! este espectacular piso estará disponible para alquiler desde abril hasta noviembre y se sitúa a solo 200 metros de las ramblas, en uno de los barrios más vibrantes y emblemáticos de barcelona...",2350,7 0/,,No indicada,3,1,,,124277,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59254728347_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.200 €/mes,"Sobreático totalmente reformado en 2023 obra acabada en marzo 2023, limpio, nuevo, tranquilo y muy silencioso. Un vecino por planta. Compuesto por (3*) 2 habitaciones mas (1) amplio estudio con vistas panorámicas a toda la ciudad, espacio ideal ideal para trabajar desde casa. El sobre ático est...",2200,7 0/,140 m²,No indicada,3,2,,,75084,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59198166214_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.750 €/mes,"¡descubre tu nuevo hogar en el raval! este encantador apartamento en alquiler temporal, disponible ya y con un máximo de 11 meses, es perfecto para quienes buscan comodidad y estilo en el corazón de barcelona. Con una superficie total de 57 m², este espacio está diseñado para que te sientas como...",1750,4 0/,57 m²,No indicada,1,2,,,116084,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59243395239_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Esta moderna propiedad en alquiler destaca por su diseño funcional de concepto abierto y por su envidiable equipamiento comunitario. Ubicado a escasos metros de la parada de metro de poblenou, este piso no solo ofrece la comodidad de tener una plaza de garaje incluida en el precio, sino también e...",2500,9 0/,,No indicada,2,1,,,155196,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59266010477_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 4.160 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en el paseo de gracia, eixample derecho, barrio integrado al distrito eixample, en pleno centro de barcelona. Es uno de los lugares más exclusivos de la ciudad, con intensa actividad comercial todo el año, alberga el mayor número de tie...",4160,7 0/,240 m²,No indicada,3,3,,,62677,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59172003387_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.500 €/mes,"Apartamento de lujo con vistas panorámicas y únicas a la sagrada familia. Reformado, completamente amueblado y listo para entrar a vivir. Superficie de 65 m². Dispone de una habitación con cama doble y otra con dos camas individuales. Ambas habitaciones cuentan con balcón, armarios empotrados de...",2500,7 0/,,No indicada,2,2,,,109283,,,,,,,2026-05-26
https://www.pisos.com/alquilar/casa-barcelona_capital-59188946560_105600/,Casa en alquiler en Barcelona Capital en Barcelona Capital por 2.790 €/mes,"Oirealestate presenta en exclusiva casa única en sant andreu, barcelona, perfecta para quienes buscan un espacio tranquilo, con carácter y serenidad. Sant andreu, una de las zonas más encantadoras de barcelona, esta casa se presenta como una oportunidad única para disfrutar de un hogar con perso...",2790,0 0/,230 m²,No indicada,2,2,,,102127,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59171986260_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.880 €/mes,"Presentamos en exclusiva este magnífico ático en alquiler, con una superficie de 95 m², situado en el vibrante barrio de sant antoni, barcelona. Este espacio combina comodidad y estilo, ideal para quienes buscan un hogar acogedor en una de las zonas más dinámicas de la ciudad. Condiciones del al...",1880,0 0/,95 m²,No indicada,2,1,,,46192,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59183292383_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.890 €/mes,"¡descubre este soleado apartamento en alquiler en el corazón de barcelona! con una ubicación excepcional, este piso de 74 metros cuadrados es todo exterior y cuenta con una amplia habitación doble, con armarios empotrados en madera lacada, área de vestidor, todo funcional y organizado, lo que lo ...",1890,3 0/,,No indicada,1,2,,,100259,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59260731331_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 5.000 €/mes,"Amplio y elegante piso amueblado de 220 m² con terraza soleada, totalmente reformado y muy luminoso. Cuenta con 4 habitaciones con posibilidad de ampliar hasta 7, dos suites con baño, cocina office, lavadero, un baño completo y un aseo. Ideal para familias grandes o con personas mayores que busqu...",5000,1 0/,,No indicada,4,3,,,147651,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59265722811_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.400 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler en la gran vía de les corts catalanes, situada en el eixample izquierdo, en pleno centro de barcelona. Es uno de los lugares más exclusivos de la ciudad, residencial, áreas verdes, con gran calidad de vida, grandes avenidas con magnífica ilumina...",3400,1 0/,195 m²,No indicada,6,3,,,62675,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59192085335_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.100 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler situado en la calle diputació, eixample derecho, barrio integrado al distrito eixample. A solo cinco minutos de la estación de metro tetuán y monumental. Es una de las mejores zonas para vivir, residencial, tranquila, cómoda, con mucha actividad ...",2100,5 0/,,No indicada,3,1,,,62702,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59206818656_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.140 €/mes,"Piso en alquiler en calle de ramon turró (junto a universidad pompeu i fabra). La vila olímpica del poblenou, barcelona. ver mapa 2.140 €/mes 100 m² / 4 hab. / 2 baños/ planta 1ª exterior con ascensor. Con amplia piscina, zona comunitaria ajardinada y pista deportiva. Comen...",2140,6 0/,,No indicada,4,2,,,144708,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59214603335_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.500 €/mes,"Piso de alquiler corta estancia máximo 11 meses ¡bienvenido a tu nuevo hogar en el corazón de la barceloneta, barcelona! este luminoso y espacioso piso ofrece una experiencia de vida única en una de las zonas más emblemáticas de la ciudad. Ubicado a solo unos 120 metros del mar, podrás disfruta...",1500,5 0/,45 m²,No indicada,1,1,,,95830,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59192974457_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.800 €/mes,"Espectacular piso reformado con acabados de alta calidad y diseño moderno en un edificio clásico del eixample modernista, a solo dos manzanas de paseo de gracia. Al entrar en la propiedad de 70m2 construidos encontramos que el espacio fluye gracias a la pared medianera de ladrillo que aporta cal...",1800,7 0/,65 m²,No indicada,2,2,,,61813,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59247557001_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.000 €/mes,"Situado en el vibrante barrio de el poblenou, sant martí, barcelona capital, en la calle d'espronceda, se encuentra este luminoso piso decorado con gusto y disponible para alquiler temporal. Disponible a partir del 18 de junio para estancias mínimas de 6 meses con justificación del motivo. E...",3000,1 0/,,No indicada,3,2,,,141329,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59173259136_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.000 €/mes,"Precioso piso recién reformado y completamente amueblado, disponible para alquiler temporal en la prestigiosa zona de eixample dreta, en el corazón de barcelona. Situado a pocos pasos del emblemático paseo de gracia, estarás rodeado de los mejores restaurantes y tiendas de lujo, y a solo 5 minuto...",3000,6 0/,,No indicada,2,1,,,101706,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59215386449_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.400 €/mes,"En alquiler magnífico piso totalmente reformado en el corazón de la barceloneta, una de las zonas con más encanto de barcelona. Con una superficie de 127 m², esta vivienda ofrece un ambiente moderno, acogedor y funcional, ideal para quienes buscan confort y estilo frente al mar. El piso dispone ...",2400,9 0/,127 m²,No indicada,3,2,,,130882,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59166855897_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.900 €/mes,"Oportunidad única en el corazón del eixample derecho. Este espectacular ático reformado de 44 m² construidos, con una impresionante terraza privada de 60 m², combina el encanto de la arquitectura clásica barcelonesa con el confort moderno, ofreciendo un espacio único para disfrutar del estilo de ...",2900,7 0/,,No indicada,1,1,,,163062,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59264377525_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 1.200 €/mes,"Alquilar temporal. Moderno piso interior completamente amueblado con todos los gastos (luz, gas, agua, wifi, comunidad) incl también. Tiene un habitación doble con pequeño balcón al patio interior. Baño con bañera y ducha. Salón comedor y cocina amueblado, con ventanas al patios interior. Pe...",1200,5 0/,,No indicada,1,1,,,118200,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59218523216_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 2.350 €/mes,"Oi realtor presenta en exclusiva, piso en alquiler en el pasaje de garcia fària, situado en diagonal mar, en el distrito sant martí. Es una zona en primera línea de mar, nueva, residencial, con abundantes áreas verdes, parque, playa y numerosas construcciones modernas. Con mucha actividad comerci...",2350,6 0/,146 m²,No indicada,2,2,,,62760,,,,,,,2026-05-26
https://www.pisos.com/alquilar/apartamento-barcelona_capital-59171753108_105600/,Apartamento en alquiler en Barcelona Capital en Barcelona Capital por 3.000 €/mes,"Magnífico apartamento totalmente amueblado en alquiler y situado en la zona del turó park, una de las mejores zonas de barcelona. Una vivienda de 220m² distribuidos en un salón comedor de 50 m² y 3 dormitorios (uno de ellos suite con vestidor). El apartamento tiene 3 baños completos, uno de ello...",3000,8 0/,240 m²,No indicada,3,3,,,00530,,,,,,,2026-05-26
